0.792200 1:0.882231 2:0.861840 3:0.881516 4:0.861629 5:0.877357 6:0.871027 7:0.843060 8:0.865997 9:0.847392 10:0.861768 11:0.858984 12:0.822661 13:0.849074 14:0.832282 15:0.844781
0.786800 1:0.871027 2:0.843060 3:0.865997 4:0.847392 5:0.861768 6:0.858984 7:0.822661 8:0.849074 9:0.832282 10:0.844781 11:0.845560 12:0.800433 13:0.830486 14:0.815885 15:0.826080
0.781400 1:0.858984 2:0.822661 3:0.849074 4:0.832282 5:0.844781 6:0.845560 7:0.800433 8:0.830486 9:0.815885 10:0.826080 11:0.830409 12:0.776378 13:0.810131 14:0.797996 15:0.805535
0.774200 1:0.845560 2:0.800433 3:0.830486 4:0.815885 5:0.826080 6:0.830409 7:0.776378 8:0.810131 9:0.797996 10:0.805535 11:0.813503 12:0.750758 13:0.788132 14:0.778682 15:0.783268
0.768800 1:0.830409 2:0.776378 3:0.810131 4:0.797996 5:0.805535 6:0.813503 7:0.750758 8:0.788132 9:0.778682 10:0.783268 11:0.795147 12:0.724081 13:0.764849 14:0.758257 15:0.759655
0.763400 1:0.813503 2:0.750758 3:0.788132 4:0.778682 5:0.783268 6:0.795147 7:0.724081 8:0.764849 9:0.758257 10:0.759655 11:0.775939 12:0.697019 13:0.740844 14:0.737188 15:0.735259
0.758000 1:0.795147 2:0.724081 3:0.764849 4:0.758257 5:0.759655 6:0.775939 7:0.697019 8:0.740844 9:0.737188 10:0.735259 11:0.756587 12:0.670292 13:0.716775 14:0.715948 15:0.710723
0.758000 1:0.775939 2:0.697019 3:0.740844 4:0.737188 5:0.735259 6:0.756587 7:0.670292 8:0.716775 9:0.715948 10:0.710723 11:0.737752 12:0.644534 13:0.693284 14:0.694909 15:0.686646
0.750800 1:0.756587 2:0.670292 3:0.716775 4:0.715948 5:0.710723 6:0.737752 7:0.644534 8:0.693284 9:0.694909 10:0.686646 11:0.719950 12:0.620206 13:0.670888 14:0.674289 15:0.663509
0.745400 1:0.737752 2:0.644534 3:0.693284 4:0.694909 5:0.686646 6:0.719950 7:0.620206 8:0.670888 9:0.674289 10:0.663509 11:0.703478 12:0.597557 13:0.649907 14:0.654192 15:0.641621
0.740000 1:0.719950 2:0.620206 3:0.670888 4:0.674289 5:0.663509 6:0.703478 7:0.597557 8:0.649907 9:0.654192 10:0.641621 11:0.688432 12:0.576629 13:0.630443 14:0.634654 15:0.621129
0.734600 1:0.703478 2:0.597557 3:0.649907 4:0.654192 5:0.641621 6:0.688432 7:0.576629 8:0.630443 9:0.634654 10:0.621129 11:0.674738 12:0.557307 13:0.612406 14:0.615715 15:0.602047
0.734600 1:0.688432 2:0.576629 3:0.630443 4:0.634654 5:0.621129 6:0.674738 7:0.557307 8:0.612406 9:0.615715 10:0.602047 11:0.662210 12:0.539378 13:0.595573 14:0.597426 15:0.584286
0.727400 1:0.674738 2:0.557307 3:0.612406 4:0.615715 5:0.602047 6:0.662210 7:0.539378 8:0.595573 9:0.597426 10:0.584286 11:0.650599 12:0.522587 13:0.579651 14:0.579856 15:0.567691
0.722000 1:0.662210 2:0.539378 3:0.595573 4:0.597426 5:0.584286 6:0.650599 7:0.522587 8:0.579651 9:0.579856 10:0.567691 11:0.639654 12:0.506688 13:0.564353 14:0.563074 15:0.552072
0.716600 1:0.650599 2:0.522587 3:0.579651 4:0.579856 5:0.567691 6:0.639654 7:0.506688 8:0.564353 9:0.563074 10:0.552072 11:0.629149 12:0.491475 13:0.549447 14:0.547110 15:0.537242
0.711200 1:0.639654 2:0.506688 3:0.564353 4:0.563074 5:0.552072 6:0.629149 7:0.491475 8:0.549447 9:0.547110 10:0.537242 11:0.618928 12:0.476807 13:0.534790 14:0.531975 15:0.523045
0.704000 1:0.629149 2:0.491475 3:0.549447 4:0.547110 5:0.537242 6:0.618928 7:0.476807 8:0.534790 9:0.531975 10:0.523045 11:0.608908 12:0.462615 13:0.520341 14:0.517635 15:0.509382
0.698600 1:0.618928 2:0.476807 3:0.534790 4:0.531975 5:0.523045 6:0.608908 7:0.462615 8:0.520341 9:0.517635 10:0.509382 11:0.599072 12:0.448900 13:0.506150 14:0.504033 15:0.496221
0.698600 1:0.608908 2:0.462615 3:0.520341 4:0.517635 5:0.509382 6:0.599072 7:0.448900 8:0.506150 9:0.504033 10:0.496221 11:0.589487 12:0.435720 13:0.492343 14:0.491129 15:0.483599
0.691400 1:0.599072 2:0.448900 3:0.506150 4:0.504033 5:0.496221 6:0.589487 7:0.435720 8:0.492343 9:0.491129 10:0.483599 11:0.580289 12:0.423183 13:0.479093 14:0.478920 15:0.471618
0.686000 1:0.589487 2:0.435720 3:0.492343 4:0.491129 5:0.483599 6:0.580289 7:0.423183 8:0.479093 9:0.478920 10:0.471618 11:0.571671 12:0.411412 13:0.466590 14:0.467461 15:0.460406
0.680600 1:0.580289 2:0.423183 3:0.479093 4:0.478920 5:0.471618 6:0.571671 7:0.411412 8:0.466590 9:0.467461 10:0.460406 11:0.563832 12:0.400527 13:0.454996 14:0.456857 15:0.450086
0.675200 1:0.571671 2:0.411412 3:0.466590 4:0.467461 5:0.460406 6:0.563832 7:0.400527 8:0.454996 9:0.456857 10:0.450086 11:0.556918 12:0.390598 13:0.444415 14:0.447213 15:0.440725
0.669800 1:0.563832 2:0.400527 3:0.454996 4:0.456857 5:0.450086 6:0.556918 7:0.390598 8:0.444415 9:0.447213 10:0.440725 11:0.550942 12:0.381631 13:0.434858 14:0.438591 15:0.432294
0.669800 1:0.556918 2:0.390598 3:0.444415 4:0.447213 5:0.440725 6:0.550942 7:0.381631 8:0.434858 9:0.438591 10:0.432294 11:0.545782 12:0.373548 13:0.426234 14:0.430970 15:0.424667
0.664400 1:0.550942 2:0.381631 3:0.434858 4:0.438591 5:0.432294 6:0.545782 7:0.373548 8:0.426234 9:0.430970 10:0.424667 11:0.541182 12:0.366209 13:0.418369 14:0.424247 15:0.417637
0.659000 1:0.545782 2:0.373548 3:0.426234 4:0.430970 5:0.424667 6:0.541182 7:0.366209 8:0.418369 9:0.424247 10:0.417637 11:0.536856 12:0.359437 13:0.411039 14:0.418256 15:0.410980
0.653600 1:0.541182 2:0.366209 3:0.418369 4:0.424247 5:0.417637 6:0.536856 7:0.359437 8:0.411039 9:0.418256 10:0.410980 11:0.532575 12:0.353069 13:0.404033 14:0.412801 15:0.404508
0.646400 1:0.536856 2:0.359437 3:0.411039 4:0.418256 5:0.410980 6:0.532575 7:0.353069 8:0.404033 9:0.412801 10:0.404508 11:0.528266 12:0.346988 13:0.397201 14:0.407741 15:0.398128
0.641000 1:0.532575 2:0.353069 3:0.404033 4:0.412801 5:0.404508 6:0.528266 7:0.346988 8:0.397201 9:0.407741 10:0.398128 11:0.524049 12:0.341150 13:0.390487 14:0.402993 15:0.391857
0.633800 1:0.528266 2:0.346988 3:0.397201 4:0.407741 5:0.398128 6:0.524049 7:0.341150 8:0.390487 9:0.402993 10:0.391857 11:0.520228 12:0.335584 13:0.383936 14:0.398554 15:0.385810
0.633800 1:0.524049 2:0.341150 3:0.390487 4:0.402993 5:0.391857 6:0.520228 7:0.335584 8:0.383936 9:0.398554 10:0.385810 11:0.517171 12:0.330361 13:0.377656 14:0.394481 15:0.380151
0.628400 1:0.520228 2:0.335584 3:0.383936 4:0.398554 5:0.385810 6:0.517171 7:0.330361 8:0.377656 9:0.394481 10:0.380151 11:0.515193 12:0.325556 13:0.371765 14:0.390805 15:0.375027
0.623000 1:0.517171 2:0.330361 3:0.377656 4:0.394481 5:0.380151 6:0.515193 7:0.325556 8:0.371765 9:0.390805 10:0.375027 11:0.514398 12:0.321196 13:0.366324 14:0.387490 15:0.370502
0.617600 1:0.515193 2:0.325556 3:0.371765 4:0.390805 5:0.375027 6:0.514398 7:0.321196 8:0.366324 9:0.387490 10:0.370502 11:0.514601 12:0.317228 13:0.361288 14:0.384382 15:0.366509
0.610400 1:0.514398 2:0.321196 3:0.366324 4:0.387490 5:0.370502 6:0.514601 7:0.317228 8:0.361288 9:0.384382 10:0.366509 11:0.515329 12:0.313519 13:0.356501 14:0.381203 15:0.362865
0.605000 1:0.514601 2:0.317228 3:0.361288 4:0.384382 5:0.366509 6:0.515329 7:0.313519 8:0.356501 9:0.381203 10:0.362865 11:0.515944 12:0.309881 13:0.351724 14:0.377621 15:0.359305
0.605000 1:0.515329 2:0.313519 3:0.356501 4:0.381203 5:0.362865 6:0.515944 7:0.309881 8:0.351724 9:0.377621 10:0.359305 11:0.515803 12:0.306120 13:0.346701 14:0.373338 15:0.355560
0.599600 1:0.515944 2:0.309881 3:0.351724 4:0.377621 5:0.359305 6:0.515803 7:0.306120 8:0.346701 9:0.373338 10:0.355560 11:0.514439 12:0.302094 13:0.341236 14:0.368176 15:0.351422
0.594200 1:0.515803 2:0.306120 3:0.346701 4:0.373338 5:0.355560 6:0.514439 7:0.302094 8:0.341236 9:0.368176 10:0.351422 11:0.511657 12:0.297748 13:0.335249 14:0.362134 15:0.346811
0.588800 1:0.514439 2:0.302094 3:0.341236 4:0.368176 5:0.351422 6:0.511657 7:0.297748 8:0.335249 9:0.362134 10:0.346811 11:0.507561 12:0.293121 13:0.328798 14:0.355392 15:0.341787
0.583400 1:0.511657 2:0.297748 3:0.335249 4:0.362134 5:0.346811 6:0.507561 7:0.293121 8:0.328798 9:0.355392 10:0.341787 11:0.502491 12:0.288328 13:0.322053 14:0.348262 15:0.336524
0.576200 1:0.507561 2:0.293121 3:0.328798 4:0.355392 5:0.341787 6:0.502491 7:0.288328 8:0.322053 9:0.348262 10:0.336524 11:0.496898 12:0.283516 13:0.315245 14:0.341093 15:0.331249
0.570800 1:0.502491 2:0.288328 3:0.322053 4:0.348262 5:0.336524 6:0.496898 7:0.283516 8:0.315245 9:0.341093 10:0.331249 11:0.491195 12:0.278818 13:0.308597 14:0.334199 15:0.326169
0.570800 1:0.496898 2:0.283516 3:0.315245 4:0.341093 5:0.331249 6:0.491195 7:0.278818 8:0.308597 9:0.334199 10:0.326169 11:0.485665 12:0.274325 13:0.302273 14:0.327788 15:0.321411
0.565400 1:0.491195 2:0.278818 3:0.308597 4:0.334199 5:0.326169 6:0.485665 7:0.274325 8:0.302273 9:0.327788 10:0.321411 11:0.480425 12:0.270064 13:0.296352 14:0.321940 15:0.316997
0.560000 1:0.485665 2:0.274325 3:0.302273 4:0.327788 5:0.321411 6:0.480425 7:0.270064 8:0.296352 9:0.321940 10:0.316997 11:0.475461 12:0.266015 13:0.290837 14:0.316648 15:0.312864
0.554600 1:0.480425 2:0.270064 3:0.296352 4:0.321940 5:0.316997 6:0.475461 7:0.266015 8:0.290837 9:0.316648 10:0.312864 11:0.470740 12:0.262139 13:0.285688 14:0.311871 15:0.308911
0.549200 1:0.475461 2:0.266015 3:0.290837 4:0.316648 5:0.312864 6:0.470740 7:0.262139 8:0.285688 9:0.311871 10:0.308911 11:0.466275 12:0.258407 13:0.280859 14:0.307583 15:0.305065
0.543800 1:0.470740 2:0.262139 3:0.285688 4:0.311871 5:0.308911 6:0.466275 7:0.258407 8:0.280859 9:0.307583 10:0.305065 11:0.462185 12:0.254826 13:0.276331 14:0.303818 15:0.301320
0.543800 1:0.466275 2:0.258407 3:0.280859 4:0.307583 5:0.305065 6:0.462185 7:0.254826 8:0.276331 9:0.303818 10:0.301320 11:0.458691 12:0.251444 13:0.272125 14:0.300658 15:0.297751
0.538400 1:0.462185 2:0.254826 3:0.276331 4:0.303818 5:0.301320 6:0.458691 7:0.251444 8:0.272125 9:0.300658 10:0.297751 11:0.456049 12:0.248334 13:0.268294 14:0.298185 15:0.294495
0.533000 1:0.458691 2:0.251444 3:0.272125 4:0.300658 5:0.297751 6:0.456049 7:0.248334 8:0.268294 9:0.298185 10:0.294495 11:0.454458 12:0.245560 13:0.264897 14:0.296464 15:0.291689
0.527600 1:0.456049 2:0.248334 3:0.268294 4:0.298185 5:0.294495 6:0.454458 7:0.245560 8:0.264897 9:0.296464 10:0.291689 11:0.453999 12:0.243149 13:0.261959 14:0.295472 15:0.289409
0.520400 1:0.454458 2:0.245560 3:0.264897 4:0.296464 5:0.291689 6:0.453999 7:0.243149 8:0.261959 9:0.295472 10:0.289409 11:0.454560 12:0.241066 13:0.259447 14:0.295077 15:0.287628
0.515000 1:0.453999 2:0.243149 3:0.261959 4:0.295472 5:0.289409 6:0.454560 7:0.241066 8:0.259447 9:0.295077 10:0.287628 11:0.455870 12:0.239216 13:0.257258 14:0.295035 15:0.286199
0.507800 1:0.454560 2:0.241066 3:0.259447 4:0.295077 5:0.287628 6:0.455870 7:0.239216 8:0.257258 9:0.295035 10:0.286199 11:0.457532 12:0.237459 13:0.255227 14:0.295025 15:0.284901
0.507800 1:0.455870 2:0.239216 3:0.257258 4:0.295035 5:0.286199 6:0.457532 7:0.237459 8:0.255227 9:0.295025 10:0.284901 11:0.459124 12:0.235652 13:0.253165 14:0.294710 15:0.283501
0.502400 1:0.457532 2:0.237459 3:0.255227 4:0.295025 5:0.284901 6:0.459124 7:0.235652 8:0.253165 9:0.294710 10:0.283501 11:0.460281 12:0.233676 13:0.250893 14:0.293804 15:0.281813
0.495200 1:0.459124 2:0.235652 3:0.253165 4:0.294710 5:0.283501 6:0.460281 7:0.233676 8:0.250893 9:0.293804 10:0.281813 11:0.460739 12:0.231462 13:0.248274 14:0.292115 15:0.279740
0.489800 1:0.460281 2:0.233676 3:0.250893 4:0.293804 5:0.281813 6:0.460739 7:0.231462 8:0.248274 9:0.292115 10:0.279740 11:0.460366 12:0.229000 13:0.245245 14:0.289582 15:0.277267
0.484400 1:0.460739 2:0.231462 3:0.248274 4:0.292115 5:0.279740 6:0.460366 7:0.229000 8:0.245245 9:0.289582 10:0.277267 11:0.459153 12:0.226323 13:0.241815 14:0.286253 15:0.274444
0.479000 1:0.460366 2:0.229000 3:0.245245 4:0.289582 5:0.277267 6:0.459153 7:0.226323 8:0.241815 9:0.286253 10:0.274444 11:0.457173 12:0.223500 13:0.238065 14:0.282258 15:0.271347
0.479000 1:0.459153 2:0.226323 3:0.241815 4:0.286253 5:0.274444 6:0.457173 7:0.223500 8:0.238065 9:0.282258 10:0.271347 11:0.454572 12:0.220608 13:0.234127 14:0.277774 15:0.268058
0.471800 1:0.457173 2:0.223500 3:0.238065 4:0.282258 5:0.271347 6:0.454572 7:0.220608 8:0.234127 9:0.277774 10:0.268058 11:0.451524 12:0.217722 13:0.230156 14:0.272987 15:0.264642
0.466400 1:0.454572 2:0.220608 3:0.234127 4:0.277774 5:0.268058 6:0.451524 7:0.217722 8:0.230156 9:0.272987 10:0.264642 11:0.448213 12:0.214901 13:0.226294 14:0.268068 15:0.261155
0.461000 1:0.451524 2:0.217722 3:0.230156 4:0.272987 5:0.264642 6:0.448213 7:0.214901 8:0.226294 9:0.268068 10:0.261155 11:0.444805 12:0.212180 13:0.222647 14:0.263166 15:0.257646
0.455600 1:0.448213 2:0.214901 3:0.226294 4:0.268068 5:0.261155 6:0.444805 7:0.212180 8:0.222647 9:0.263166 10:0.257646 11:0.441435 12:0.209572 13:0.219271 14:0.258413 15:0.254170
0.448400 1:0.444805 2:0.212180 3:0.222647 4:0.263166 5:0.257646 6:0.441435 7:0.209572 8:0.219271 9:0.258413 10:0.254170 11:0.438217 12:0.207077 13:0.216173 14:0.253949 15:0.250801
0.443000 1:0.441435 2:0.209572 3:0.219271 4:0.258413 5:0.254170 6:0.438217 7:0.207077 8:0.216173 9:0.253949 10:0.250801 11:0.435248 12:0.204684 13:0.213327 14:0.249937 15:0.247628
0.443000 1:0.438217 2:0.207077 3:0.216173 4:0.253949 5:0.250801 6:0.435248 7:0.204684 8:0.213327 9:0.249937 10:0.247628 11:0.432625 12:0.202379 13:0.210687 14:0.246548 15:0.244736
0.437600 1:0.435248 2:0.204684 3:0.213327 4:0.249937 5:0.247628 6:0.432625 7:0.202379 8:0.210687 9:0.246548 10:0.244736 11:0.430447 12:0.200155 13:0.208209 14:0.243918 15:0.242207
0.432200 1:0.432625 2:0.202379 3:0.210687 4:0.246548 5:0.244736 6:0.430447 7:0.200155 8:0.208209 9:0.243918 10:0.242207 11:0.428778 12:0.198013 13:0.205856 14:0.242117 15:0.240080
0.426800 1:0.430447 2:0.200155 3:0.208209 4:0.243918 5:0.242207 6:0.428778 7:0.198013 8:0.205856 9:0.242117 10:0.240080 11:0.427640 12:0.195959 13:0.203603 14:0.241093 15:0.238346
0.421400 1:0.428778 2:0.198013 3:0.205856 4:0.242117 5:0.240080 6:0.427640 7:0.195959 8:0.203603 9:0.241093 10:0.238346 11:0.426962 12:0.193993 13:0.201431 14:0.240672 15:0.236936
0.416000 1:0.427640 2:0.195959 3:0.203603 4:0.241093 5:0.238346 6:0.426962 7:0.193993 8:0.201431 9:0.240672 10:0.236936 11:0.426569 12:0.192105 13:0.199315 14:0.240556 15:0.235721
0.410600 1:0.426962 2:0.193993 3:0.201431 4:0.240672 5:0.236936 6:0.426569 7:0.192105 8:0.199315 9:0.240556 10:0.235721 11:0.426191 12:0.190263 13:0.197217 14:0.240398 15:0.234533
0.410600 1:0.426569 2:0.192105 3:0.199315 4:0.240556 5:0.235721 6:0.426191 7:0.190263 8:0.197217 9:0.240398 10:0.234533 11:0.425509 12:0.188415 13:0.195078 14:0.239852 15:0.233194
0.403400 1:0.426191 2:0.190263 3:0.197217 4:0.240398 5:0.234533 6:0.425509 7:0.188415 8:0.195078 9:0.239852 10:0.233194 11:0.424260 12:0.186500 13:0.192833 14:0.238667 15:0.231569
0.398000 1:0.425509 2:0.188415 3:0.195078 4:0.239852 5:0.233194 6:0.424260 7:0.186500 8:0.192833 9:0.238667 10:0.231569 11:0.422322 12:0.184475 13:0.190428 14:0.236751 15:0.229597
0.392600 1:0.424260 2:0.186500 3:0.192833 4:0.238667 5:0.231569 6:0.422322 7:0.184475 8:0.190428 9:0.236751 10:0.229597 11:0.419779 12:0.182321 13:0.187832 14:0.234193 15:0.227320
0.387200 1:0.422322 2:0.184475 3:0.190428 4:0.236751 5:0.229597 6:0.419779 7:0.182321 8:0.187832 9:0.234193 10:0.227320 11:0.416901 12:0.180054 13:0.185055 14:0.231236 15:0.224859
0.381800 1:0.419779 2:0.182321 3:0.187832 4:0.234193 5:0.227320 6:0.416901 7:0.180054 8:0.185055 9:0.231236 10:0.224859 11:0.414067 12:0.177713 13:0.182127 14:0.228193 15:0.222370
0.381800 1:0.416901 2:0.180054 3:0.185055 4:0.231236 5:0.224859 6:0.414067 7:0.177713 8:0.182127 9:0.228193 10:0.222370 11:0.411634 12:0.175335 13:0.179085 14:0.225338 15:0.219984
0.376400 1:0.414067 2:0.177713 3:0.182127 4:0.228193 5:0.222370 6:0.411634 7:0.175335 8:0.179085 9:0.225338 10:0.219984 11:0.409788 12:0.172934 13:0.175948 14:0.222818 15:0.217751
0.371000 1:0.411634 2:0.175335 3:0.179085 4:0.225338 5:0.219984 6:0.409788 7:0.172934 8:0.175948 9:0.222818 10:0.217751 11:0.408512 12:0.170485 13:0.172700 14:0.220583 15:0.215619
0.365600 1:0.409788 2:0.172934 3:0.175948 4:0.222818 5:0.217751 6:0.408512 7:0.170485 8:0.172700 9:0.220583 10:0.215619 11:0.407554 12:0.167930 13:0.169301 14:0.218427 15:0.213452
0.360200 1:0.408512 2:0.170485 3:0.172700 4:0.220583 5:0.215619 6:0.407554 7:0.167930 8:0.169301 9:0.218427 10:0.213452 11:0.406547 12:0.165205 13:0.165710 14:0.216042 15:0.211070
0.356600 1:0.407554 2:0.167930 3:0.169301 4:0.218427 5:0.213452 6:0.406547 7:0.165205 8:0.165710 9:0.216042 10:0.211070 11:0.405130 12:0.162269 13:0.161913 14:0.213142 15:0.208323
0.349400 1:0.406547 2:0.165205 3:0.165710 4:0.216042 5:0.211070 6:0.405130 7:0.162269 8:0.161913 9:0.213142 10:0.208323 11:0.403075 12:0.159125 13:0.157949 14:0.209555 15:0.205139
0.349400 1:0.405130 2:0.162269 3:0.161913 4:0.213142 5:0.208323 6:0.403075 7:0.159125 8:0.157949 9:0.209555 10:0.205139 11:0.400372 12:0.155841 13:0.153921 14:0.205323 15:0.201557
0.344000 1:0.403075 2:0.159125 3:0.157949 4:0.209555 5:0.205139 6:0.400372 7:0.155841 8:0.153921 9:0.205323 10:0.201557 11:0.397214 12:0.152522 13:0.149972 14:0.200678 15:0.197722
0.340400 1:0.400372 2:0.155841 3:0.153921 4:0.205323 5:0.201557 6:0.397214 7:0.152522 8:0.149972 9:0.200678 10:0.197722 11:0.393940 12:0.149297 13:0.146254 14:0.195983 15:0.193843
0.335000 1:0.397214 2:0.152522 3:0.149972 4:0.200678 5:0.197722 6:0.393940 7:0.149297 8:0.146254 9:0.195983 10:0.193843 11:0.390920 12:0.146278 13:0.142889 14:0.191634 15:0.190148
0.327800 1:0.393940 2:0.149297 3:0.146254 4:0.195983 5:0.193843 6:0.390920 7:0.146278 8:0.142889 9:0.191634 10:0.190148 11:0.388474 12:0.143537 13:0.139938 14:0.187973 15:0.186834
0.322400 1:0.390920 2:0.146278 3:0.142889 4:0.191634 5:0.190148 6:0.388474 7:0.143537 8:0.139938 9:0.187973 10:0.186834 11:0.386817 12:0.141098 13:0.137399 14:0.185220 15:0.184043
0.322400 1:0.388474 2:0.143537 3:0.139938 4:0.187973 5:0.186834 6:0.386817 7:0.141098 8:0.137399 9:0.185220 10:0.184043 11:0.386061 12:0.138949 13:0.135216 14:0.183467 15:0.181854
0.315200 1:0.386817 2:0.141098 3:0.137399 4:0.185220 5:0.184043 6:0.386061 7:0.138949 8:0.135216 9:0.183467 10:0.181854 11:0.386218 12:0.137054 13:0.133304 14:0.182704 15:0.180277
0.309800 1:0.386061 2:0.138949 3:0.135216 4:0.183467 5:0.181854 6:0.386218 7:0.137054 8:0.133304 9:0.182704 10:0.180277 11:0.387239 12:0.135373 13:0.131577 14:0.182831 15:0.179264
0.304400 1:0.386218 2:0.137054 3:0.133304 4:0.182704 5:0.180277 6:0.387239 7:0.135373 8:0.131577 9:0.182831 10:0.179264 11:0.388976 12:0.133869 13:0.129960 14:0.183698 15:0.178707
0.299000 1:0.387239 2:0.135373 3:0.131577 4:0.182831 5:0.179264 6:0.388976 7:0.133869 8:0.129960 9:0.183698 10:0.178707 11:0.391209 12:0.132509 13:0.128394 14:0.185088 15:0.178442
0.291800 1:0.388976 2:0.133869 3:0.129960 4:0.183698 5:0.178707 6:0.391209 7:0.132509 8:0.128394 9:0.185088 10:0.178442 11:0.393625 12:0.131260 13:0.126837 14:0.186726 15:0.178271
0.286400 1:0.391209 2:0.132509 3:0.128394 4:0.185088 5:0.178442 6:0.393625 7:0.131260 8:0.126837 9:0.186726 10:0.178271 11:0.395828 12:0.130077 13:0.125248 14:0.188302 15:0.177978
0.286400 1:0.393625 2:0.131260 3:0.126837 4:0.186726 5:0.178271 6:0.395828 7:0.130077 8:0.125248 9:0.188302 10:0.177978 11:0.397403 12:0.128907 13:0.123587 14:0.189485 15:0.177369
0.281000 1:0.395828 2:0.130077 3:0.125248 4:0.188302 5:0.177978 6:0.397403 7:0.128907 8:0.123587 9:0.189485 10:0.177369 11:0.397987 12:0.127696 13:0.121820 14:0.189976 15:0.176297
0.275600 1:0.397403 2:0.128907 3:0.123587 4:0.189485 5:0.177369 6:0.397987 7:0.127696 8:0.121820 9:0.189976 10:0.176297 11:0.397354 12:0.126398 13:0.119924 14:0.189561 15:0.174708
0.270200 1:0.397987 2:0.127696 3:0.121820 4:0.189976 5:0.176297 6:0.397354 7:0.126398 8:0.119924 9:0.189561 10:0.174708 11:0.395495 12:0.124994 13:0.117900 14:0.188186 15:0.172651
0.264800 1:0.397354 2:0.126398 3:0.119924 4:0.189561 5:0.174708 6:0.395495 7:0.124994 8:0.117900 9:0.188186 10:0.172651 11:0.392640 12:0.123498 13:0.115784 14:0.185979 15:0.170282
0.259400 1:0.395495 2:0.124994 3:0.117900 4:0.188186 5:0.172651 6:0.392640 7:0.123498 8:0.115784 9:0.185979 10:0.170282 11:0.389205 12:0.121954 13:0.113640 14:0.183230 15:0.167827
0.259400 1:0.392640 2:0.123498 3:0.115784 4:0.185979 5:0.170282 6:0.389205 7:0.121954 8:0.113640 9:0.183230 10:0.167827 11:0.385711 12:0.120423 13:0.111542 14:0.180332 15:0.165535
0.254000 1:0.389205 2:0.121954 3:0.113640 4:0.183230 5:0.167827 6:0.385711 7:0.120423 8:0.111542 9:0.180332 10:0.165535 11:0.382674 12:0.118964 13:0.109564 14:0.177677 15:0.163621
0.248600 1:0.385711 2:0.120423 3:0.111542 4:0.180332 5:0.165535 6:0.382674 7:0.118964 8:0.109564 9:0.177677 10:0.163621 11:0.380493 12:0.117619 13:0.107753 14:0.175561 15:0.162220
0.243200 1:0.382674 2:0.118964 3:0.109564 4:0.177677 5:0.163621 6:0.380493 7:0.117619 8:0.107753 9:0.175561 10:0.162220 11:0.379393 12:0.116397 13:0.106126 14:0.174116 15:0.161356
0.236000 1:0.380493 2:0.117619 3:0.107753 4:0.175561 5:0.162220 6:0.379393 7:0.116397 8:0.106126 9:0.174116 10:0.161356 11:0.379377 12:0.115280 13:0.104663 14:0.173301 15:0.160960
0.230600 1:0.379393 2:0.116397 3:0.106126 4:0.174116 5:0.161356 6:0.379377 7:0.115280 8:0.104663 9:0.173301 10:0.160960 11:0.380282 12:0.114229 13:0.103316 14:0.172941 15:0.160884
0.225200 1:0.379377 2:0.115280 3:0.104663 4:0.173301 5:0.160960 6:0.380282 7:0.114229 8:0.103316 9:0.172941 10:0.160884 11:0.381795 12:0.113204 13:0.102023 14:0.172780 15:0.160942
0.225200 1:0.380282 2:0.114229 3:0.103316 4:0.172941 5:0.160884 6:0.381795 7:0.113204 8:0.102023 9:0.172780 10:0.160942 11:0.383516 12:0.112167 13:0.100724 14:0.172563 15:0.160949
0.219800 1:0.381795 2:0.113204 3:0.102023 4:0.172780 5:0.160942 6:0.383516 7:0.112167 8:0.100724 9:0.172563 10:0.160949 11:0.385034 12:0.111098 13:0.099369 14:0.172066 15:0.160737
0.216200 1:0.383516 2:0.112167 3:0.100724 4:0.172563 5:0.160949 6:0.385034 7:0.111098 8:0.099369 9:0.172066 10:0.160737 11:0.385966 12:0.109990 13:0.097927 14:0.171143 15:0.160188
0.209000 1:0.385034 2:0.111098 3:0.099369 4:0.172066 5:0.160737 6:0.385966 7:0.109990 8:0.097927 9:0.171143 10:0.160188 11:0.386022 12:0.108841 13:0.096389 14:0.169726 15:0.159235
0.203600 1:0.385966 2:0.109990 3:0.097927 4:0.171143 5:0.160188 6:0.386022 7:0.108841 8:0.096389 9:0.169726 10:0.159235 11:0.385063 12:0.107655 13:0.094762 14:0.167841 15:0.157869
0.198200 1:0.386022 2:0.108841 3:0.096389 4:0.169726 5:0.159235 6:0.385063 7:0.107655 8:0.094762 9:0.167841 10:0.157869 11:0.383117 12:0.106431 13:0.093069 14:0.165580 15:0.156139
0.198200 1:0.385063 2:0.107655 3:0.094762 4:0.167841 5:0.157869 6:0.383117 7:0.106431 8:0.093069 9:0.165580 10:0.156139 11:0.380393 12:0.105174 13:0.091342 14:0.163103 15:0.154145
0.192800 1:0.383117 2:0.106431 3:0.093069 4:0.165580 5:0.156139 6:0.380393 7:0.105174 8:0.091342 9:0.163103 10:0.154145 11:0.377242 12:0.103894 13:0.089627 14:0.160644 15:0.152022
0.187400 1:0.380393 2:0.105174 3:0.091342 4:0.163103 5:0.154145 6:0.377242 7:0.103894 8:0.089627 9:0.160644 10:0.152022 11:0.374114 12:0.102614 13:0.087976 14:0.158462 15:0.149929
0.182000 1:0.377242 2:0.103894 3:0.089627 4:0.160644 5:0.152022 6:0.374114 7:0.102614 8:0.087976 9:0.158462 10:0.149929 11:0.371440 12:0.101373 13:0.086447 14:0.156836 15:0.148016
